"","spp","hadsstannp0","hadsstannp10","hadsstannp25","hadsstannp50","hadsstannp75","hadsstannp90","hadsstannp100","hadsstwannp0","hadsstwannp10","hadsstwannp25","hadsstwannp50","hadsstwannp75","hadsstwannp90","hadsstwannp100","en4sbtannp0","en4sbtannp10","en4sbtannp25","en4sbtannp50","en4sbtannp75","en4sbtannp90","en4sbtannp100","en4sbtwannp0","en4sbtwannp10","en4sbtwannp25","en4sbtwannp50","en4sbtwannp75","en4sbtwannp90","en4sbtwannp100","en4sstannp0","en4sstannp10","en4sstannp25","en4sstannp50","en4sstannp75","en4sstannp90","en4sstannp100","en4sstwannp0","en4sstwannp10","en4sstwannp25","en4sstwannp50","en4sstwannp75","en4sstwannp90","en4sstwannp100","NA","NA","NA","NA","speciesName","decade","mean","quantile0.","quantile10.","quantile25.","quantile50.","quantile75.","quantile90.","quantile100.","wtd.mean","wtd.quantile0.","wtd.quantile10.","wtd.quantile25.","wtd.quantile50.","wtd.quantile75.","wtd.quantile90.","wtd.quantile100.","sampleSize","cellCount","maxent_mean","maxent_quantile0.","maxent_quantile10.","maxent_quantile25.","maxent_quantile50.","maxent_quantile75.","maxent_quantile90.","maxent_quantile100.","maxent_wtd.mean","maxent_wtd.quantile0.","maxent_wtd.quantile10.","maxent_wtd.quantile25.","maxent_wtd.quantile50.","maxent_wtd.quantile75.","maxent_wtd.quantile90.","maxent_wtd.quantile100.","maxent_cellCount"
"1469",62911,8.29,9.752,10.17,11.46,13.61,18.336,20.48,8.6,9.82528764744809,10.3273286779303,11.9886294234427,14.6752029820496,18.7175888270328,20.48,-0.906893310546877,2.69065759277344,3.38739105224607,7.27335021972658,9.61988128662108,11.2487768554688,16.0062017822266,-0.821811523437475,2.7412412094709,3.24560384846463,7.28943274843287,9.78197294788618,11.4350127853826,16.0062017822266,7.15437988281252,9.54976037597656,9.98338623046877,11.1574975585938,13.1722848510742,18.0210782470703,20.3237359619141,7.27471130371094,9.57809309459995,10.0871667922608,11.4291514435842,13.9078305214073,18.4018838279347,20.3237359619141,NA,NA,NA,NA,"Leucoraja fullonica","60-09",12.3417082167508,9.38523292541504,9.66943969726563,9.82881641387939,12.3904504776001,13.3297338485718,14.2046031951904,19.3444004058838,12.706431712808,9.60811710357666,9.75264477884943,10.823095840526,12.7358624752793,13.6690222540117,18.0700242908382,19.3444004058838,439,57,14.0809463782006,3.60781669616699,8.69223661422729,10.3344752788544,13.5347752571106,17.6133337020874,19.94271068573,28.0396995544434,14.6742878465638,3.6434166431427,8.94593919137339,10.9460102167332,14.4192214581253,18.1165899802862,20.3500344986791,28.0396995544434,2350
"1470",62912,8.67,10.02,13.78,19.9,25.68,27.61,28.17,8.69,10.5879949979448,16.1249874948619,20.8312406211464,26.4324812422929,27.76,28.17,-0.860484008789058,2.50399597167967,3.95832763671876,7.71402404785158,13.0354809570313,13.7019244384766,28.0502813720703,-0.730833129882797,2.51808814109868,3.92055035183235,7.61596129160933,13.3437063939798,13.8024800758809,28.0502813720703,7.47263122558593,9.84573852539063,13.2513983154297,19.8077661132813,25.6154943847656,27.7596783447266,28.6889447021484,7.56772399902343,10.2349365316185,16.1415288863826,20.7120101399557,26.4832316246689,27.9194162942306,28.6889447021484,NA,NA,NA,NA,"Leucoraja garmani","60-09",17.1898064264437,8.6674165725708,10.3871669769287,13.0664501190186,15.686616897583,22.9757175445557,24.3337993621826,27.4953327178955,17.5251210287481,8.68856620788574,10.7455427286129,13.1364426003674,16.3056030073724,23.8274106914897,24.8419666968661,27.4953327178955,1656,41,18.2755615294437,6.40103340148926,9.88668670654297,13.5615997314453,18.6940994262695,23.2310333251953,25.9568408966064,27.9934997558594,19.1240837857476,6.47004985809326,10.6639150789301,15.1371014077704,19.4427488185112,23.986147532505,26.2013784431679,27.9934997558594,2477
"1471",62916,9.61,9.943,11.06,15.02,19.1275,20.53,21.97,9.64,10.1038240208693,11.6686801565198,15.7495600521733,19.4793400782599,20.7988323756475,21.9550417738912,-0.682677001953152,3.24843560791014,7.30568511962892,9.1146826171875,13.0368116760254,13.6044006958008,19.3562316894531,-0.66334655761716,3.24748049597665,7.40098767372997,9.96393621953751,13.4005792092384,13.6220498135608,19.3562316894531,7.61525817871092,9.81369250488279,10.6575694274903,14.8562854003906,19.2333032226563,20.3455802001953,22.930205078125,7.84807556152344,9.86347362180908,11.1767896894535,15.9522261997141,19.4640251140034,20.6050411619352,22.9086260453787,NA,NA,NA,NA,"Leucoraja naevus","60-09",12.3806344781603,9.38523292541504,9.79213333129883,10.1496086120605,11.5239582061768,13.3458878993988,15.6814999580383,21.2181167602539,12.8027367400112,9.60811710357666,9.82799255882263,10.3078543826689,12.1578790267964,14.1371579254817,18.6445440647214,21.2181167602539,8732,196,15.9061150258528,7.73871660232544,10.2265104293823,12.4780540466309,15.8834748268127,19.2693963050842,20.8486373901367,24.6880664825439,16.3904983800705,7.80236673355103,10.6387787884221,13.1473496586292,16.8817062926711,19.5306922835844,21.0287433821708,24.6880664825439,2610
"1472",62917,-1.77,-0.82,0.3375,3.69,8.1225,10.76,20.99,-1.76,-0.19,2.34012278341691,6.13012278341691,9.70036835025074,12.6211050507522,20.99,-1.26857604980466,-0.879848632812497,-0.441058959960927,1.66800781249998,3.39237442016604,6.19626464843751,16.0062017822266,-1.23725280761721,-0.80740408719532,0.412845550018378,2.69264704979181,3.98233927205582,7.95099625342819,16.0062017822266,-1.98361083984378,-1.04060668945311,0.746804962158194,3.53986755371096,7.93180374145506,10.5828137207031,21.533189086914,-1.88050109863281,0.247606780098989,2.17590301833144,5.96441985808559,9.45171944625019,11.9505126423522,21.533189086914,NA,NA,NA,NA,"Leucoraja ocellata","60-09",8.76797795274275,0.330671161413193,4.50079822540283,6.3824417591095,8.53126621246338,11.0535087585449,14.1302167892456,20.4845333099365,9.04585832930194,1.44562602043152,4.91860219133645,6.51389567707866,8.6981102499756,11.2423270387532,14.391722526908,20.1726277414363,24818,139,4.70141983078573,-1.79999995231628,-1.53972816467285,-0.905457034707069,2.90696775913239,8.82231688499451,14.9730281829834,21.9677333831787,7.30811228078363,-1.79999995231628,-1.16399981695758,1.14504408429403,6.48858783537038,12.7131021710788,17.7300480251861,21.9677333831787,7938
"1473",63081,2.12,4.392,5.08,6.47,7.925,9.326,12.44,2.31,4.48,5.19,6.59537409521729,7.99,9.42783668569556,12.44,-0.555661621093748,1.22722814941409,1.2466995239258,1.33291870117188,1.54157928466796,3.07491064453125,10.3468688964844,-0.5504724121094,1.22516533716751,1.24616663901474,1.32381541515515,1.51757854326318,2.7163983837682,10.3468688964844,1.31822998046874,4.13188757324218,4.9806896972656,6.23144775390625,7.76549743652345,9.12219384765626,12.8788751220703,2.44113952636718,4.17078183752945,5.12734807210754,6.31431799432103,7.78432228922401,9.23293569003662,12.8788751220703,NA,NA,NA,NA,"Leuroglossus schmidti","60-09",6.88225443022592,3.58975005149841,5.1702033996582,5.76262497901917,6.76813316345215,7.62445831298828,8.96718311309814,11.6171998977661,6.8900995922933,4.33873319625854,5.23947922446746,5.78546683042317,6.77095107129046,7.6175146156803,8.98582551446879,11.6171998977661,1463,119,6.37970829921033,2.01939988136292,3.53444993495941,4.67330408096313,6.40467500686646,8.10058355331421,9.19933319091797,11.3011665344238,6.49708584175791,2.0806667804718,3.60839336782872,4.79907952996211,6.56532467050362,8.22906149813685,9.26095983363627,11.3011665344238,5836
"1474",63213,7.97,14.69,18.59,24,27.51,27.85,27.96,8.38,16.6030549452162,19.3803461541284,25.1876373630406,27.5864560445609,27.85,27.96,0.775354614257822,1.97314855957031,2.6332342529297,8.00642211914061,16.6748870849609,23.9889614257813,28.0472344970703,0.778717041015625,1.97422166874441,2.62931705014642,8.14862325559715,17.2152603090406,25.6998900170647,28.0472344970703,7.6762091064453,14.6085799560547,18.6210772705078,24.7305218505859,27.7104809570312,27.8698177490234,28.0472344970703,8.73527893066404,15.1448586396155,19.8712766758405,25.1560728319897,27.7563749697411,27.9028661533958,28.0472344970703,NA,NA,NA,NA,"Lichia amia","60-09",20.7685767464016,17.5480995178223,18.1480968475342,18.7098169326782,19.6973991394043,22.9519424438477,24.0393730163574,27.452033996582,20.9237573058858,17.8518505096436,18.2648057637349,18.9147541519662,20.0969129730958,23.1217341072677,24.9878249059009,27.452033996582,1219,23,21.5308198397834,14.0472497940063,17.128692817688,18.6469287872314,21.0551586151123,24.9548292160034,26.5256172180176,27.6409339904785,21.7621657874299,14.308500289917,17.2403869625623,18.8603716854051,21.4599032225198,25.1818923919008,26.6195496354936,27.6409339904785,898
"1475",63405,-1.8,-1.77,-0.8,4.22,11.69,19.726,28.84,-1.8,-0.844685807376184,2.14,8.76657096311907,16.7,21.86,28.84,-2.12393005371092,-0.52676989746094,-0.309028930664056,0.378142089843777,1.1019226074219,2.15361218261719,22.5643927001953,-1.94072021484374,-0.436667980408129,0.0485412129730521,0.730265929094015,1.28431881260858,2.303715039567,22.5643927001953,-2.10548522949216,-1.38991015624999,-0.506516723632785,4.3828076171875,12.0271667480469,19.9795844726562,29.4874768066406,-2.03966613769529,-0.538446906573122,2.37042149392223,8.99788512350762,17.2068072822937,22.2247159439902,29.4874768066406,NA,NA,NA,NA,"Limacina retroversa","60-09",8.24930612288593,-1.49305319786072,0.791900020837784,3.33438342809677,7.89994168281555,12.0264496803284,16.4372219085693,28.0191841125488,9.11900498248179,-1.37649393081665,1.25698979884567,4.16405143253596,8.76058576825805,13.4063190292037,17.7679142761643,28.0191841125488,71264,2504,7.56474043786767,-1.79999995231628,-1.54338191747665,0.268787495791912,6.26437497138977,13.7681000232697,19.5950510025024,28.2154331207275,10.3153631982858,-1.79999995231628,-0.200736586785681,3.67434343800363,9.9875193893275,17.1722214614869,20.8808454045123,28.2154331207275,21820
"1476",63407,-1.8,-1.78,2.94,4.8,7.435,10.096,18.97,-1.8,2.9378932562487,4.10946628124351,5.58946628124351,8.57919942186527,10.71,18.7661194350223,-0.835852661132833,-0.397226196289057,0.160655517578107,1.24037292480466,1.40601135253905,2.39344067382812,14.2505572509766,-0.785212402343745,0.126275899906186,0.766595049142786,1.26224607810769,1.47269884706118,2.44180603945469,14.1344092474937,-1.76496948242186,-1.50065051269532,2.93443450927734,4.77474609375003,7.34230926513672,9.67319274902344,18.8176904296875,-1.75867370605471,2.90210427163351,4.06292960911632,5.53185324181832,8.28256916651878,10.3525258332349,18.5935415822064,NA,NA,NA,NA,"Limanda aspera","60-09",5.41715565119704,1.61008501052856,3.37863183021545,4.08840012550354,5.21354174613953,6.39496266841888,7.42459177970886,10.9303665161133,5.4895180289337,2.44944834709167,3.5158093900665,4.33550526739863,5.41503240158124,6.54303552297741,7.45183081234625,10.9303665161133,5303,146,4.39216440044934,-1.79999995231628,1.13830752372742,2.83380007743835,4.35095024108887,6.15376663208008,7.98241014480591,10.9545497894287,4.75408353755495,-1.79924702644348,1.75679174763833,3.14311457801356,4.65667673344244,6.38801834952565,8.15874476282832,10.9545497894287,4469
"1477",63408,-1.17,0.28,2.625,6.795,11.205,17.639,22.77,-1.04,1.66649372875297,4.79623432188244,9.06246864376487,15.05,20.23,22.77,-1.26857604980466,-0.811321777343767,0.72929412841799,2.2123699951172,3.41779113769532,6.32499633789065,16.0062017822266,-1.23725280761721,-0.60512738482938,1.88370384573137,2.31001110287279,3.57892951937108,7.44680123451801,16.0062017822266,-1.70145507812498,0.210924804687488,2.44432418823244,6.73781494140624,10.9053063964844,17.4040538330078,24.0262200927734,-1.57847717285154,1.58232070208934,4.49932354387704,8.90315191434733,14.8812996716052,20.1776319968974,24.0262200927734,NA,NA,NA,NA,"Limanda ferruginea","60-09",8.82082857061553,2.43246626853943,5.3718900680542,6.40103340148926,8.35305023193359,10.6703004837036,13.7935834884644,18.4611663818359,8.99587380533958,3.11956667900085,5.4767385885162,6.49493466494892,8.54403179655152,11.1325691986319,14.1269207518687,18.4611663818359,48371,149,8.37027718147273,-0.63521820306778,1.65991344451904,4.29620838165283,8.42536640167236,12.7747330665588,15.0136863708496,28.642017364502,9.49583943685448,-0.511082649230957,2.93983481621332,5.51934766646265,9.7521355525831,13.7792439893182,15.3396725113788,28.642017364502,3387
"1478",63410,2.14,4.48,6.27,8.81,10.28,12.542,20.48,3.05,4.80642976220733,6.74553720275917,9.15214881103667,10.83644643311,12.947537509531,20.48,-0.935160522460933,0.108992553710936,2.66538513183593,4.07808715820312,7.64190979003905,9.91610632324218,16.0062017822266,-0.910791015625023,0.590365071376287,3.0801034945732,4.42185310548648,8.05355422084824,10.5905856260515,16.0062017822266,1.49681030273439,4.15568164062499,5.74697082519532,8.44556396484376,9.96771911621096,11.878287109375,19.6380029296875,2.94183776855471,4.39499315438595,6.37888162157274,8.95546869131923,10.4193022810655,12.3643206732226,19.6380029296875,NA,NA,NA,NA,"Limanda limanda","60-09",10.3819769718946,3.79320001602173,8.75,9.73521661758423,10.1559495925903,11.3056416511536,12.6831665039062,14.1475667953491,10.5473906831237,4.48041677474976,9.0811176051736,9.78919381370428,10.2787799784973,11.521128731627,12.7405277959071,14.1475667953491,58493,231,7.74095247977326,-0.946314811706543,2.34827079772949,3.79428339004517,8.18484973907471,10.8510503768921,13.8488203048706,17.2749996185303,8.67355198381027,-0.827641487121582,2.88678066595339,5.00783086368142,8.97873973005845,12.0983222160204,14.697649510463,17.2749996185303,1813
"1479",63411,1.81,2.993,3.5825,4.42,5.0425,5.937,9.1,2.05,3.06234159540276,3.7058539885069,4.51,5.11756196552069,5.99322307587449,9.1,-0.734691162109357,0.736934631347674,1.34111892700196,1.67653961181642,2.43906555175781,3.62264825439451,7.40444519042967,-0.631122436523412,0.801303923885393,1.35072741971788,1.67711156034633,2.42294836891381,3.61098901971364,7.40444519042967,1.34959106445314,3.01684729003906,3.68560058593749,4.30549682617189,4.98775543212889,5.71206207275388,8.02050231933595,1.87149291992188,3.20835984406845,3.78385039146502,4.35265879619868,5.07066186245766,5.77427483515,8.02050231933595,NA,NA,NA,NA,"Limanda proboscidea","60-09",5.10773553167071,3.43145728111267,3.80029411315918,4.34467506408691,4.94532489776611,5.84389996528625,6.90257515907287,7.60448312759399,5.13870665248541,3.51110005378723,3.88416059188325,4.39599534037635,4.97653908274595,5.89831505655702,6.8768244149453,7.563733427604,332,42,4.60271048620753,1.17824447154999,2.75833277702332,3.40886664390564,4.4787335395813,5.65024995803833,6.8147967338562,9.10025024414062,4.74603425779277,1.24438536167145,2.85984838957934,3.59520082568217,4.59906588868533,5.79997301830625,6.93105372071055,9.10025024414062,1273
"1480",63413,1.5,2.2,2.7925,3.43,4.0975,4.93,6.16,1.61,2.36830491520523,2.91179371466885,3.52717485867539,4.25614343201962,4.9549147456157,6.12044802145541,-0.835852661132833,-0.0853720092773358,0.781960296630857,1.54557403564453,2.45118438720705,3.40595977783201,4.75822082519534,-0.785212402343745,0.0356518221092109,0.833309068393733,1.63321200834185,2.57249668329061,3.48988445645845,4.67730201138975,1.23871826171876,1.87074218750001,2.43280517578123,3.53271575927735,4.27840896606446,4.67552673339844,6.7425524902344,1.36759643554689,2.11216032025427,2.61400615442128,3.69733563002324,4.30631966597285,4.70256179313294,6.51425386128734,NA,NA,NA,NA,"Limanda sakhalinensis","60-09",4.28435700280326,2.0692126750946,2.86835978031158,3.15353095531464,4.35781669616699,5.0554918050766,5.91258840560913,6.15603351593018,4.36381823964912,2.75783205032349,2.97403384074981,3.6267806258026,4.40648312799253,5.27895036026968,5.97164209374114,6.14083810229234,42,28,3.05681904020927,-1.24711537361145,0.784856277704239,1.75287190079689,3.11884999275208,4.29074585437775,5.36890349388123,8.57339954376221,3.36987928414562,-1.01531672477722,1.02489067654143,2.1470648679551,3.32869067562988,4.52713891098513,5.65603464572806,8.57339954376221,814
"1481",63507,6.25,18.25,22.1625,25.62,27.9975,28.69,29.49,6.39,19.1908523550613,22.77,25.93,28.06,28.71,29.49,0.0403161621093773,1.29387182617189,1.5363377380371,1.7809518432617,3.78637481689454,17.5846534423828,29.3383526611328,0.0747943115234193,1.29691559888264,1.53575019518459,1.77329266064346,3.71884153196139,18.4557809956199,29.3383526611328,6.59485412597655,18.4865974121094,22.6573191833496,25.9813748168945,28.2556843566894,29.0299437866211,29.7951885986328,6.85610290527342,19.3489734262571,23.2440753151679,26.377949000904,28.3261082773439,29.0526410570305,29.7951885986328,NA,NA,NA,NA,"Limnichthys fasciatus","60-09",22.1617678403854,17.5930328369141,19.1569423675537,20.1073331832886,21.7505578994751,23.8778419494629,25.9418840408325,27.001916885376,22.2985075713136,18.3712673187256,19.9500565109068,20.4006586327139,22.4801312592921,24.594513495193,26.1768815079228,26.9981672416946,47,16,26.3014095258856,16.6506824493408,20.7478284835815,25.4913086891174,27.5231504440308,28.4349045753479,28.8258838653564,29.4908332824707,26.4684584685057,16.6592674255371,21.2440663440048,25.7521876395783,27.6275875043176,28.4645179715713,28.838489670617,29.4908332824707,4654
"1482",63665,8.88,15.903,19.4825,24.425,27.235,27.811,28.19,9.89,17.4709136042333,20.1331841688715,25.0545473350972,27.31,27.8572778047624,28.19,1.76577758789062,2.68940643310546,3.99242568969726,8.94419433593751,13.5978759765625,22.1681373901367,28.4293115234375,1.78388488769531,2.70486837699376,3.97601769662801,8.08054412684338,13.6060522302348,22.3606553480274,28.4293115234375,8.24797790527344,15.9734494628906,19.4551336669922,24.0214364624023,27.1631083679199,27.9634931030273,28.6889447021484,9.33971191406249,16.8078402929332,19.7914044666547,24.8208175865082,27.2971326011167,27.9884256540722,28.6889447021484,NA,NA,NA,NA,"Limulus polyphemus","60-09",20.5882100661596,10.3807497024536,12.8386651039124,14.7272372245789,23.1340503692627,25.078679561615,26.5654174804688,27.0372009277344,20.9361653101428,11.2532835006714,13.4243040839837,15.4135938745381,23.3452834454275,25.4917285348019,26.7791087085528,27.034522676736,3843,48,21.9420338940683,5.14731550216675,13.4945532798767,18.3606758117676,23.7759170532227,26.5970659255981,27.4819852828979,28.9849662780762,22.5941451289654,6.50856685638428,14.9055542410472,19.2692860669038,24.5401120058419,26.7311455923771,27.5972179352904,28.9849662780762,3064
"1483",63822,8.18,9.89,11.06,15.65,20.3275,24.564,27.64,8.23,10.04,11.6894638955232,18.41,20.8570979216424,25.2105175059709,27.6341028507552,-0.711082763671868,3.2535503540039,4.89011749267578,9.03551147460936,13.3173252868652,13.7778923950195,27.1221789550781,-0.673664550781268,3.25117098796649,5.04054216950241,9.06253775715595,13.4196526834428,14.0514173648871,27.1221789550781,7.15437988281252,9.72041522216797,10.8021778869629,15.6824563598633,20.0896997070312,24.2978992919922,27.7960308837891,7.27471130371094,9.84537936924132,11.3938904099518,18.1316451340462,20.7015304485566,24.9451605018916,27.7960308837891,NA,NA,NA,NA,"Liocarcinus depurator ","60-09",11.8562965901693,9.25693321228027,9.8047999382019,10.0393080711365,11.1747336387634,12.730278968811,14.1578320503235,22.1216335296631,12.135019780879,9.63838291168213,9.82720644650169,10.2287838936634,11.3448377929151,12.8528664943585,16.3747277614881,22.1216335296631,7846,150,14.8725337307912,3.76429057121277,8.37727499008179,10.4603419303894,14.467725276947,18.8243451118469,22.2968587875366,26.0692005157471,15.6605337998716,3.77634382247925,8.94060391171171,11.3440927869353,15.4844838243521,19.412522150077,23.1916394298079,26.0692005157471,1966
"1484",63823,5.93,8.212,9.77,11.28,17.84,20.286,25.04,6.49,8.43187884036821,9.9,12.6267101441722,18.6480521730066,20.7344939114119,25.04,-0.880944824218773,3.70771960449219,5.50745361328126,8.26412536621092,11.7668096923828,13.7908310546875,24.2939715576172,-0.711082763671868,3.75676707858468,6.5290414094982,8.97955418561945,13.1590972818605,13.9776887558176,24.2939715576172,5.14187622070312,7.56998718261721,9.51188842773439,11.0090063476562,17.4697918701172,19.9703262939453,25.7710870361328,5.37347412109375,7.69500026745119,9.75012687722945,11.8777700354311,18.4505108653813,20.6080761183675,25.7710870361328,NA,NA,NA,NA,"Liocarcinus holsatus","60-09",11.3643065882093,9.25693321228027,9.82194995880127,10.0865917205811,10.7279834747314,12.5118999481201,13.2502498626709,17.335916519165,11.5080879324395,9.66574954986572,9.86999831568802,10.1471742554003,10.9433671394982,12.6784663496266,13.4367902787407,17.335916519165,4667,131,13.6822261095537,6.08218336105347,9.34390354156494,10.4025292396545,13.216025352478,16.8820204734802,18.8828895568848,21.630199432373,14.1335780871512,6.24665021896362,9.64922468553446,10.9086831934979,13.8919690114448,17.4540377742985,19.2184012925758,21.630199432373,974
"1485",63825,6.56,8.556,9.79,11.47,18.2975,26.472,28.05,6.77,8.8668508707592,10.0117817942245,12.952072296041,23.600690765347,27.002072296041,28.05,-0.880944824218773,3.79381640625002,5.06317504882813,8.16903198242187,11.4986679077148,19.7743123779297,28.4293115234375,-0.730126953125023,3.89099714203793,5.93915472872057,8.45396020180859,13.0630294687121,22.3691570374375,28.4293115234375,5.51521728515627,7.7225714111328,9.59126449584959,11.1088278198242,18.2996368408203,26.3739904174805,28.4612646484375,5.99577026367189,8.19971159624597,9.82953833338404,12.3221637511017,23.6020462892169,27.0489710254348,28.4612646484375,NA,NA,NA,NA,"Liocarcinus marmoreus","60-09",12.1614840916225,9.60811710357666,10.2401852607727,10.7106378078461,11.5239582061768,13.0210418701172,14.1464415550232,22.1216335296631,12.3721523947961,9.77439975738525,10.3973747604039,10.8174833946907,12.1597194077759,13.2824710571201,14.1542141633819,22.1150163940466,540,70,13.2070723546917,6.83844995498657,8.48283681869507,9.84508323669434,12.7582335472107,16.3865036964417,18.8829627990723,22.0691833496094,13.7741675835083,6.86446666717529,8.69476981844153,10.2158740404329,13.5052467188838,17.2444429743163,19.2901491448152,22.0691833496094,1292
"1486",63957,1.69,3.26,4.575,7.95,9.935,12.246,20.48,1.8,3.61029334810071,5.50163810578622,8.57327621157245,10.3398286347173,13.0078971808304,20.48,-1.08482666015624,-0.674474243164059,1.57553955078123,3.57980895996093,6.72447814941407,8.91145617675779,16.0062017822266,-1.0073876953125,-0.506156228866157,2.27769525424979,3.92856916490788,7.45946273686131,9.92115589604509,16.0062017822266,1.07211425781247,2.95098010253906,4.19682525634767,7.47263122558593,9.80884948730468,11.5284799804687,19.6380029296875,1.21900451660156,3.42584771082945,5.08328335102461,8.09367391615874,10.0472313518765,12.3918752898748,19.6380029296875,NA,NA,NA,NA,"Liparis atlanticus","60-09",9.88611384538504,3.15256667137146,6.08007316589355,7.40013313293457,9.73611640930176,12.3542995452881,14.3291000366211,18.4611663818359,10.0609523077504,3.59408712387085,6.37327710111167,7.87043007220103,9.83992751240089,13.0302976780388,14.5534164044666,18.4611663818359,557,65,7.96964234516262,-1.40937304496765,0.501700168848038,3.02044486999512,7.52017498016357,12.254341840744,17.2860305786133,23.1130657196045,9.6826016245905,-1.20007824897766,1.64767904102696,4.58208821785272,9.28900120438725,14.8112661811083,18.1837609194886,23.1130657196045,3360
"1487",63965,-1.8,-1.74,-1.33,-0.57,1.66,7.177,14.81,-1.8,-1.48727863386645,-1.05,0.2,4.26082049200326,9.22,14.6288879868079,-2.06842468261721,-0.897853332519514,-0.491484985351576,-0.121473999023436,1.07737274169924,3.67377874755861,12.0297094726562,-1.94072021484374,-0.888989871920899,-0.475422445893671,0.172463142535645,2.75349326622238,4.90100268583714,11.9645966631583,-1.98361083984378,-1.41158575439453,-1.09082275390622,-0.215035705566407,2.24130783081057,6.78701324462891,14.4758148193359,-1.89286560058594,-1.24364495983833,-0.736871456434336,0.899936175716681,4.27522575296798,9.01544288478084,14.2494958898552,NA,NA,NA,NA,"Liparis fabricii","60-09",2.76756533990628,-1.38593864440918,-0.584681928157806,-0.060520812869072,0.682776868343353,5.8906831741333,8.35305023193359,13.5207834243774,3.82731861558701,-0.888087928295135,-0.313742442731452,0.119888127766064,3.38226019096748,6.80987790199524,9.45641123726787,13.5207834243774,1920,261,1.42907246987702,-1.67522418498993,-1.36092014312744,-1.06507295370102,-0.212958306074142,3.22097551822662,7.1928168296814,11.5463666915894,2.29079664666399,-1.65469694137573,-1.28508143478058,-0.855299852681353,0.814116965929926,4.673578404028,8.57463556444372,11.5463666915894,4719
"1488",63970,-1.8,-1.59,-1.13,-0.05,3.04,5.971,11.62,-1.8,-1.31,-0.63,1.26874845255522,4.48,7.21298885839758,11.6024783357731,-2.12393005371092,-0.878344116210945,-0.454490509033192,0.186720275878912,1.47962860107423,3.49414941406249,9.94931152343747,-1.82838073730471,-0.807097787494109,-0.369193050520623,0.516767416577061,2.34174905181815,4.15509670135132,9.87430209287671,-1.91539489746094,-1.30149755859373,-0.869823455810561,0.479940185546894,3.31152618408201,5.74931304931641,11.0170532226563,-1.87646484375,-1.08147190803793,-0.32131424324686,1.78696726233231,4.358477564154,7.04215589898339,10.9971309767643,NA,NA,NA,NA,"Liparis gibbus","60-09",3.50001849929824,-1.18325233459473,-0.328020566701889,0.107852021232247,2.98583543300629,6.33841240406036,7.66602816581726,13.5207834243774,4.32784195918289,-0.74126410484314,-0.0770627850472115,0.341160943342272,5.08656437010011,6.79963313633732,8.52261358286838,13.4585654083681,1557,168,1.95058120630873,-1.79999995231628,-1.6121062040329,-1.13750863075256,0.110719062387943,4.1110668182373,8.50103378295898,17.0236167907715,3.19799797760066,-1.79999995231628,-1.3137943901385,-0.606731493880641,1.69386304624464,6.0633322263291,10.0997405044162,17.0236167907715,9341
"1489",63972,5.13,6.007,7.8125,9.63,10.815,13.194,20.48,5.27,6.34111105032951,8.1,9.79,11.2888881291188,13.8099983588967,20.48,-0.930729980468755,0.431711425781253,3.05164169311523,4.85882751464845,7.99230194091797,10.5946423950195,16.0062017822266,-0.906893310546877,0.989542503457814,3.24284871728445,5.37635683909594,8.19178785128375,11.0456340053436,16.0062017822266,3.75536315917969,5.62768493652345,7.21955535888674,9.25523193359376,10.6832708740234,12.7347875366211,19.6380029296875,3.91596435546876,5.79672798556505,7.47006951795037,9.51525024937244,11.0951745185668,13.3497440304213,19.6380029296875,NA,NA,NA,NA,"Liparis inquilinus","60-09",11.7187884937633,7.41804981231689,8.36096162796021,9.6938419342041,11.9503331184387,13.5075416564941,14.5885601997376,16.1970157623291,11.8013627575592,8.15906620025635,8.53760248689918,9.72858330362128,12.6453423948208,13.8287407090091,15.3182926759447,16.1970157623291,58,22,12.4260308319263,5.48363351821899,8.40217370986939,9.79281640052795,12.2283501625061,15.0487706661224,17.2190914154053,20.5357666015625,12.8195491005553,5.91943311691284,8.53843494996304,9.98273381909425,12.8340348513717,15.4265460839109,17.5219450479817,20.5357666015625,890
"1490",63973,-1.77,1.32,2.395,5.12,8.92,10.39,13.71,-1.67,1.83079096191103,3.28790961911033,6.72790961911033,9.74593221433275,10.8971186571993,13.6744635248756,-2.12393005371092,-0.523773193359375,0.676723327636722,2.95436706542966,5.23710906982421,8.1948229980469,11.7505395507812,-1.2485968017578,-0.276587834514925,1.65385688895121,3.71814821889348,7.30235627197936,8.60325090255188,11.7355506624195,-1.83268066406248,0.997238769531236,2.32376708984373,4.668095703125,8.68073730468751,10.088754272461,13.2513983154297,-1.40498107910156,1.70669839953201,3.27158818571414,6.35388450548772,9.42222391241997,10.5063394098052,13.2374205518575,NA,NA,NA,NA,"Liparis liparis","60-09",8.49876899248475,1.00285220146179,3.36284003257751,6.14410018920898,9.7969970703125,10.6673164367676,11.4846866607666,12.8562669754028,8.91010668890021,2.39036655426025,4.8580744678944,6.81128844034463,10.0128390685596,10.8916624604352,11.8235059443129,12.8562669754028,1600,157,5.75612938571341,-1.79392945766449,0.928748583793643,3.08873331546783,5.46455001831055,8.95192527770996,10.654013633728,12.7467498779297,6.5702748678011,-1.76313507556915,2.60921461114987,3.60667980238,6.66851450189201,9.66982496582295,11.167651045032,12.7467498779297,1323
